dataset,image,sigma,method,mean_psnr,std_psnr,mean_ssim,std_ssim,num_samples
BSD68,test055.png,10,bilateral,29.4433266914014,0,0.838211153240699,0,1
BSD68,test055.png,10,guided,28.182763293849,0,0.813375428402852,0,1
BSD68,test055.png,10,l0,21.374964270269,0,0.496852965608732,0,1
BSD68,test055.png,10,lgss,25.1654133579,0,0.668302666,0,1
BSD68,test055.png,10,original,19.8575526734593,0,0.42654078790088,0,1
BSD68,test055.png,10,tv,17.4975608766,0,0.346180435,0,1
BSD68,test055.png,20,adaptive,24.3163417543088,0,0.651816837863928,0,1
BSD68,test055.png,20,bilateral,25.9356468184779,0,0.698467503337766,0,1
BSD68,test055.png,20,guided,25.3798114635772,0,0.677516288531879,0,1
BSD68,test055.png,20,l0,21.5753743009371,0,0.512361939102262,0,1
BSD68,test055.png,20,lgss,24.812919351,0,0.6875802526,0,1
BSD68,test055.png,20,original,20.2998520240654,0,0.448973959582869,0,1
BSD68,test055.png,20,tv,16.9704421448,0,0.3229394618,0,1
BSD68,test055.png,25,adaptive,22.7574023424731,0,0.586902779433088,0,1
BSD68,test055.png,25,bilateral,23.7064418533838,0,0.592582681781271,0,1
BSD68,test055.png,25,guided,23.5092568572996,0,0.581153922743394,0,1
BSD68,test055.png,25,l0,21.6961843130758,0,0.523596490063894,0,1
BSD68,test055.png,25,lgss,23.5475740788,0,0.651207395,0,1
BSD68,test055.png,25,original,20.6879185716857,0,0.467323334459287,0,1
BSD68,test055.png,25,tv,16.3404805014,0,0.2980660657,0,1
BSD68,test055.png,50,adaptive,15.0348643917317,0,0.252117515983763,0,1
BSD68,test055.png,50,bilateral,16.3509949352067,0,0.281643475588343,0,1
BSD68,test055.png,50,guided,16.7604171422301,0,0.288286431663369,0,1
BSD68,test055.png,50,l0,17.4284208026918,0,0.323702131564636,0,1
BSD68,test055.png,50,lgss,15.8792545693,0,0.2922409233,0,1
BSD68,test055.png,50,original,17.7583944678251,0,0.372839144576098,0,1
BSD68,test055.png,50,tv,13.2391203162,0,0.1882648161,0,1
BSD68,test056.png,10,adaptive,22.4665821310104,0,0.619317495175752,0,1
BSD68,test056.png,10,bilateral,27.3070528210571,0,0.87100780410718,0,1
BSD68,test056.png,10,guided,26.4842205470648,0,0.856333592892474,0,1
BSD68,test056.png,10,l0,18.9764421343215,0,0.336159758068748,0,1
BSD68,test056.png,10,lgss,24.0906620864,0,0.6956877102,0,1
BSD68,test056.png,10,original,17.7072551138657,0,0.237148056031767,0,1
BSD68,test056.png,10,tv,18.2795446107,0,0.5674747643,0,1
BSD68,test056.png,20,adaptive,22.9168807712238,0,0.740465293402623,0,1
BSD68,test056.png,20,bilateral,24.3438972585159,0,0.789492881964204,0,1
BSD68,test056.png,20,guided,24.0824550573282,0,0.778633999659542,0,1
BSD68,test056.png,20,l0,19.3167776058428,0,0.374610081674466,0,1
BSD68,test056.png,20,lgss,22.8786982648,0,0.7064360367,0,1
BSD68,test056.png,20,original,18.1402753872669,0,0.282001932962319,0,1
BSD68,test056.png,20,tv,17.1517137067,0,0.5118214565,0,1
BSD68,test056.png,25,adaptive,21.1797766249447,0,0.696353587070715,0,1
BSD68,test056.png,25,bilateral,22.55218912574,0,0.721466410827607,0,1
BSD68,test056.png,25,guided,22.5192119571689,0,0.71543717354255,0,1
BSD68,test056.png,25,l0,19.4972018179953,0,0.407733205043911,0,1
BSD68,test056.png,25,lgss,21.4369613561,0,0.6744847301,0,1
BSD68,test056.png,25,original,18.5556723919118,0,0.326762872635006,0,1
BSD68,test056.png,25,tv,16.3418701036,0,0.4698854805,0,1
BSD68,test056.png,50,adaptive,14.7176416313605,0,0.380855383627241,0,1
BSD68,test056.png,50,bilateral,15.8854225579018,0,0.411619160231293,0,1
BSD68,test056.png,50,guided,16.2211654324136,0,0.418915013868944,0,1
BSD68,test056.png,50,l0,16.0891031034946,0,0.390232424568152,0,1
BSD68,test056.png,50,lgss,14.9354106218,0,0.3898385676,0,1
BSD68,test056.png,50,original,16.1355887487521,0,0.427192098857172,0,1
BSD68,test056.png,50,tv,12.9285589429,0,0.2943385939,0,1
BSD68,test057.png,10,adaptive,22.0932156024373,0,0.598410329934673,0,1
BSD68,test057.png,10,bilateral,30.2758242786553,0,0.863517783818079,0,1
BSD68,test057.png,10,guided,29.2872380707294,0,0.84533266666142,0,1
BSD68,test057.png,10,l0,21.2702685925026,0,0.540060412873639,0,1
BSD68,test057.png,10,lgss,26.0467595696,0,0.7583324941,0,1
BSD68,test057.png,10,original,19.1177468689024,0,0.495987648001029,0,1
BSD68,test057.png,10,tv,17.3921499026,0,0.2499945564,0,1
BSD68,test057.png,20,adaptive,25.0750793416931,0,0.707669726193219,0,1
BSD68,test057.png,20,bilateral,26.6600451127075,0,0.632436419968521,0,1
BSD68,test057.png,20,guided,26.5543659465973,0,0.628770735378952,0,1
BSD68,test057.png,20,l0,21.6253068304897,0,0.561799751630606,0,1
BSD68,test057.png,20,lgss,25.7027735707,0,0.7888571067,0,1
BSD68,test057.png,20,original,19.763403758555,0,0.509916594648026,0,1
BSD68,test057.png,20,tv,16.8628970928,0,0.2300250555,0,1
BSD68,test057.png,25,adaptive,23.2042518722312,0,0.541181186277725,0,1
BSD68,test057.png,25,bilateral,24.2367525971223,0,0.496035105078207,0,1
BSD68,test057.png,25,guided,24.4071860899435,0,0.498604906017732,0,1
BSD68,test057.png,25,l0,21.9425722703372,0,0.577106703515499,0,1
BSD68,test057.png,25,lgss,23.9247304389,0,0.7471181732,0,1
BSD68,test057.png,25,original,20.1663296855629,0,0.522757359591461,0,1
BSD68,test057.png,25,tv,16.2117234231,0,0.2082015683,0,1
BSD68,test057.png,50,adaptive,14.8278400433386,0,0.16632162095133,0,1
BSD68,test057.png,50,bilateral,16.2992409961381,0,0.192170235662535,0,1
BSD68,test057.png,50,guided,16.7361319189584,0,0.199717406686399,0,1
BSD68,test057.png,50,l0,17.2523911268544,0,0.224697249687869,0,1
BSD68,test057.png,50,lgss,15.8512991452,0,0.221412162,0,1
BSD68,test057.png,50,original,17.3562998894843,0,0.273682345603633,0,1
BSD68,test057.png,50,tv,12.9986117643,0,0.1188931033,0,1
BSD68,test058.png,10,adaptive,20.7518752063957,0,0.621952780386836,0,1
BSD68,test058.png,10,bilateral,32.3689566642158,0,0.826693495060375,0,1
BSD68,test058.png,10,guided,31.7087859899702,0,0.815535033481073,0,1
BSD68,test058.png,10,l0,21.6047464745729,0,0.629213303839914,0,1
BSD68,test058.png,10,lgss,25.5782193871,0,0.69099287,0,1
BSD68,test058.png,10,original,19.9601798990156,0,0.610833899707074,0,1
BSD68,test058.png,10,tv,17.0637965889,0,0.1353612577,0,1
BSD68,test058.png,20,adaptive,24.8945426230909,0,0.647480188360436,0,1
BSD68,test058.png,20,bilateral,27.9082946365369,0,0.567270651687031,0,1
BSD68,test058.png,20,guided,28.0547533162913,0,0.572356704008341,0,1
BSD68,test058.png,20,l0,23.0977326119757,0,0.637200055329129,0,1
BSD68,test058.png,20,lgss,27.2925447877,0,0.7336487818,0,1
BSD68,test058.png,20,original,19.9647978095292,0,0.611000771710914,0,1
BSD68,test058.png,20,tv,16.5770308405,0,0.1254487161,0,1
BSD68,test058.png,25,adaptive,23.9009976718407,0,0.437321986870852,0,1
BSD68,test058.png,25,bilateral,24.9125362175691,0,0.403946564932131,0,1
BSD68,test058.png,25,guided,25.2236480981951,0,0.412067669711538,0,1
BSD68,test058.png,25,l0,23.4833972449025,0,0.636905156580535,0,1
BSD68,test058.png,25,lgss,25.4035591258,0,0.6761101713,0,1
BSD68,test058.png,25,original,19.9825176228441,0,0.611412153042431,0,1
BSD68,test058.png,25,tv,15.9055655161,0,0.1106180147,0,1
BSD68,test058.png,50,adaptive,14.4084638853605,0,0.0833029197794139,0,1
BSD68,test058.png,50,bilateral,15.985465982804,0,0.104193804303773,0,1
BSD68,test058.png,50,guided,16.335841859618,0,0.108465265492021,0,1
BSD68,test058.png,50,l0,16.7914549710079,0,0.12476959422313,0,1
BSD68,test058.png,50,lgss,15.3543859777,0,0.1063561142,0,1
BSD68,test058.png,50,original,16.5734630990436,0,0.14090217077911,0,1
BSD68,test058.png,50,tv,12.5209102712,0,0.0553743328,0,1
BSD68,test059.png,10,adaptive,23.1691741273284,0,0.6247297591298,0,1
BSD68,test059.png,10,bilateral,32.1064390921803,0,0.830413761483794,0,1
BSD68,test059.png,10,guided,31.0035555912028,0,0.812066420135996,0,1
BSD68,test059.png,10,l0,22.5404940230119,0,0.625129048205676,0,1
BSD68,test059.png,10,lgss,26.1909492112,0,0.6925663117,0,1
BSD68,test059.png,10,original,17.7468132090846,0,0.539122435475123,0,1
BSD68,test059.png,10,tv,17.1943496672,0,0.1724880369,0,1
BSD68,test059.png,20,adaptive,25.2515971507029,0,0.65382881040773,0,1
BSD68,test059.png,20,bilateral,27.6569819263377,0,0.592759033089327,0,1
BSD68,test059.png,20,guided,27.488376430079,0,0.58863227710813,0,1
BSD68,test059.png,20,l0,23.3517756928257,0,0.632067497269046,0,1
BSD68,test059.png,20,lgss,26.9021205686,0,0.7214206255,0,1
BSD68,test059.png,20,original,18.8649242841076,0,0.554537465189018,0,1
BSD68,test059.png,20,tv,16.7518982041,0,0.1611894001,0,1
BSD68,test059.png,25,adaptive,23.8444577880414,0,0.476315428689966,0,1
BSD68,test059.png,25,bilateral,24.793213717006,0,0.440628272299121,0,1
BSD68,test059.png,25,guided,24.9360026720046,0,0.443887138722655,0,1
BSD68,test059.png,25,l0,23.3012296141773,0,0.632603236626014,0,1
BSD68,test059.png,25,lgss,25.2938955774,0,0.6705901825,0,1
BSD68,test059.png,25,original,19.2183619417401,0,0.562058136011917,0,1
BSD68,test059.png,25,tv,16.1311281137,0,0.1449184866,0,1
BSD68,test059.png,50,adaptive,14.7756815093176,0,0.114489654577476,0,1
BSD68,test059.png,50,bilateral,16.307489140221,0,0.138370858620896,0,1
BSD68,test059.png,50,guided,16.7392135082341,0,0.144884351389105,0,1
BSD68,test059.png,50,l0,17.4488317999436,0,0.184241938730116,0,1
BSD68,test059.png,50,lgss,15.7946957837,0,0.1590381619,0,1
BSD68,test059.png,50,original,17.4541652829072,0,0.226567081244349,0,1
BSD68,test059.png,50,tv,12.9316537976,0,0.0799077547,0,1
BSD68,test060.png,10,adaptive,23.347628223476,0,0.659058613624118,0,1
BSD68,test060.png,10,bilateral,32.4960534994389,0,0.840481514257074,0,1
BSD68,test060.png,10,guided,31.5061792054725,0,0.824870859425494,0,1
BSD68,test060.png,10,l0,22.0991277803257,0,0.643028741938744,0,1
BSD68,test060.png,10,lgss,27.6375571345,0,0.747571956,0,1
BSD68,test060.png,10,original,22.1434782793896,0,0.628085551920436,0,1
BSD68,test060.png,10,tv,17.0883397379,0,0.1425978767,0,1
BSD68,test060.png,20,adaptive,25.7781279160552,0,0.680272307938759,0,1
BSD68,test060.png,20,bilateral,27.8526326643824,0,0.568723576087429,0,1
BSD68,test060.png,20,guided,27.8956937024297,0,0.570207194678085,0,1
BSD68,test060.png,20,l0,22.4715561726314,0,0.650381897530716,0,1
BSD68,test060.png,20,lgss,27.9162767826,0,0.7471444143,0,1
BSD68,test060.png,20,original,22.299696954017,0,0.630394142663041,0,1
BSD68,test060.png,20,tv,16.5894975862,0,0.131695849,0,1
BSD68,test060.png,25,adaptive,23.8887011773445,0,0.44603345194646,0,1
BSD68,test060.png,25,bilateral,24.8710002547947,0,0.404543190962433,0,1
BSD68,test060.png,25,guided,25.1301604488859,0,0.410182089996934,0,1
BSD68,test060.png,25,l0,22.7296605652235,0,0.652604055660299,0,1
BSD68,test060.png,25,lgss,25.4731030697,0,0.6519132682,0,1
BSD68,test060.png,25,original,22.4509186876581,0,0.633118101980083,0,1
BSD68,test060.png,25,tv,15.930659671,0,0.1172906901,0,1
BSD68,test060.png,50,adaptive,14.4382905208773,0,0.0893225119421013,0,1
BSD68,test060.png,50,bilateral,16.0096992589649,0,0.109894434708889,0,1
BSD68,test060.png,50,guided,16.3620766535686,0,0.114091871876297,0,1
BSD68,test060.png,50,l0,16.86588434056,0,0.133645748000618,0,1
BSD68,test060.png,50,lgss,15.1266322565,0,0.1060733111,0,1
BSD68,test060.png,50,original,16.6406494574757,0,0.150110651983462,0,1
BSD68,test060.png,50,tv,12.5591459981,0,0.0607155282,0,1
BSD68,test061.png,10,adaptive,24.1470593482931,0,0.688875202992713,0,1
BSD68,test061.png,10,bilateral,32.0872691410808,0,0.842694707400068,0,1
BSD68,test061.png,10,guided,31.0346243271898,0,0.826575670861918,0,1
BSD68,test061.png,10,l0,22.2945024232467,0,0.659868728682696,0,1
BSD68,test061.png,10,lgss,26.677513402,0,0.7516454017,0,1
BSD68,test061.png,10,original,22.061685142596,0,0.637446724967722,0,1
BSD68,test061.png,10,tv,17.2321250872,0,0.1801334372,0,1
BSD68,test061.png,20,adaptive,26.5166796686849,0,0.705070708123298,0,1
BSD68,test061.png,20,bilateral,27.6217717227776,0,0.591759488585109,0,1
BSD68,test061.png,20,guided,27.4295460850994,0,0.587840271863153,0,1
BSD68,test061.png,20,l0,22.6420691397557,0,0.666496271891435,0,1
BSD68,test061.png,20,lgss,26.666047381,0,0.7586147366,0,1
BSD68,test061.png,20,original,22.313499802042,0,0.643803633497112,0,1
BSD68,test061.png,20,tv,16.7447764143,0,0.1677453828,0,1
BSD68,test061.png,25,adaptive,23.9208159892811,0,0.479158188176182,0,1
BSD68,test061.png,25,bilateral,24.7767820122956,0,0.437036030461428,0,1
BSD68,test061.png,25,guided,24.8774427501675,0,0.43857514401645,0,1
BSD68,test061.png,25,l0,22.6914476193061,0,0.665955919848671,0,1
BSD68,test061.png,25,lgss,25.4879218911,0,0.7180903255,0,1
BSD68,test061.png,25,original,22.3838319533808,0,0.64859907860476,0,1
BSD68,test061.png,25,tv,16.1240316768,0,0.1525978746,0,1
BSD68,test061.png,50,adaptive,14.8182860720578,0,0.125913480091056,0,1
BSD68,test061.png,50,bilateral,16.3350489781372,0,0.14722577543247,0,1
BSD68,test061.png,50,guided,16.7669581683432,0,0.152602786649284,0,1
BSD68,test061.png,50,l0,17.5605706874942,0,0.194334400584134,0,1
BSD68,test061.png,50,lgss,16.1658877973,0,0.1778316686,0,1
BSD68,test061.png,50,original,17.5738926520354,0,0.228819277015313,0,1
BSD68,test061.png,50,tv,12.9951887338,0,0.0906581902,0,1
BSD68,test062.png,10,adaptive,22.2230898967423,0,0.748637639558675,0,1
BSD68,test062.png,10,bilateral,33.3934588930349,0,0.931786409488349,0,1
BSD68,test062.png,10,guided,31.7248919999374,0,0.916901303268359,0,1
BSD68,test062.png,10,l0,22.9448497365428,0,0.755546299557803,0,1
BSD68,test062.png,10,lgss,25.1372677901,0,0.8111663875,0,1
BSD68,test062.png,10,original,20.7579299297793,0,0.705327019244665,0,1
BSD68,test062.png,10,tv,18.3903674416,0,0.2289306251,0,1
BSD68,test062.png,20,adaptive,24.2514799131429,0,0.759897452992758,0,1
BSD68,test062.png,20,bilateral,28.1934817656192,0,0.723918975897886,0,1
BSD68,test062.png,20,guided,27.3276287414641,0,0.717568553254553,0,1
BSD68,test062.png,20,l0,22.6518774674197,0,0.720769004592395,0,1
BSD68,test062.png,20,lgss,24.9096758502,0,0.7926875979,0,1
BSD68,test062.png,20,original,20.6335980558629,0,0.681507233377738,0,1
BSD68,test062.png,20,tv,17.7801006594,0,0.2145561879,0,1
BSD68,test062.png,25,adaptive,24.6218881158715,0,0.698184998077119,0,1
BSD68,test062.png,25,bilateral,25.5824767028696,0,0.57327042670386,0,1
BSD68,test062.png,25,guided,25.1649028539576,0,0.579802207389212,0,1
BSD68,test062.png,25,l0,22.5643782058366,0,0.704269597569155,0,1
BSD68,test062.png,25,lgss,23.7358208736,0,0.7561897325,0,1
BSD68,test062.png,25,original,20.4661465870638,0,0.668224670832739,0,1
BSD68,test062.png,25,tv,17.1950838587,0,0.2005028902,0,1
BSD68,test062.png,50,adaptive,16.2090609240119,0,0.197376576824987,0,1
BSD68,test062.png,50,bilateral,17.3701757844254,0,0.209305660271246,0,1
BSD68,test062.png,50,guided,17.7950210592441,0,0.218547403473868,0,1
BSD68,test062.png,50,l0,18.4089052460395,0,0.348152239193719,0,1
BSD68,test062.png,50,lgss,17.9527972578,0,0.4529747156,0,1
BSD68,test062.png,50,original,19.002659196358,0,0.475264370778523,0,1
BSD68,test062.png,50,tv,13.9166476959,0,0.1315507315,0,1
BSD68,test063.png,10,adaptive,20.4209214512058,0,0.471133648033184,0,1
BSD68,test063.png,10,bilateral,28.4881737191676,0,0.855676434407017,0,1
BSD68,test063.png,10,guided,27.3799009970965,0,0.832602354506205,0,1
BSD68,test063.png,10,l0,19.3189648567604,0,0.367226453743228,0,1
BSD68,test063.png,10,lgss,23.9612942529,0,0.6346391984,0,1
BSD68,test063.png,10,original,18.0129059839723,0,0.279748868533781,0,1
BSD68,test063.png,10,tv,17.6414147578,0,0.4067796409,0,1
BSD68,test063.png,20,adaptive,22.8763890620233,0,0.622769642329999,0,1
BSD68,test063.png,20,bilateral,25.1259931310945,0,0.737369997843243,0,1
BSD68,test063.png,20,guided,24.8289016297005,0,0.722494339492413,0,1
BSD68,test063.png,20,l0,19.6984043617039,0,0.397970799018677,0,1
BSD68,test063.png,20,lgss,23.8280978481,0,0.6763470513,0,1
BSD68,test063.png,20,original,18.2706956834231,0,0.301624606760149,0,1
BSD68,test063.png,20,tv,16.980139276,0,0.374946906,0,1
BSD68,test063.png,25,adaptive,22.1406054621843,0,0.627177600339962,0,1
BSD68,test063.png,25,bilateral,23.1476814416623,0,0.645962732021475,0,1
BSD68,test063.png,25,guided,23.1235761840393,0,0.63875025457963,0,1
BSD68,test063.png,25,l0,20.009472218533,0,0.425884287187543,0,1
BSD68,test063.png,25,lgss,22.4622949425,0,0.6368568829,0,1
BSD68,test063.png,25,original,18.5144898449402,0,0.32469300278908,0,1
BSD68,test063.png,25,tv,16.2998642502,0,0.3438528495,0,1
BSD68,test063.png,50,adaptive,14.8786318316529,0,0.286522859624131,0,1
BSD68,test063.png,50,bilateral,16.1236053453925,0,0.317643384856998,0,1
BSD68,test063.png,50,guided,16.4897160343646,0,0.324669670100718,0,1
BSD68,test063.png,50,l0,16.678561667775,0,0.329675262575845,0,1
BSD68,test063.png,50,lgss,15.2755366457,0,0.3099281963,0,1
BSD68,test063.png,50,original,16.932506715894,0,0.380491979903958,0,1
BSD68,test063.png,50,tv,13.0318045542,0,0.2088613728,0,1
BSD68,test064.png,10,adaptive,21.972614219567,0,0.441391831840489,0,1
BSD68,test064.png,10,bilateral,28.7623175521174,0,0.806175806783978,0,1
BSD68,test064.png,10,guided,27.9393872725961,0,0.789234172715569,0,1
BSD68,test064.png,10,l0,20.8404990602178,0,0.388362831421165,0,1
BSD68,test064.png,10,lgss,24.8776396962,0,0.595113469,0,1
BSD68,test064.png,10,original,18.8777714115951,0,0.322625821583537,0,1
BSD68,test064.png,10,tv,17.4693652595,0,0.3444887658,0,1
BSD68,test064.png,20,adaptive,24.0578597654606,0,0.592796478628555,0,1
BSD68,test064.png,20,bilateral,25.6890184441161,0,0.691314818014647,0,1
BSD68,test064.png,20,guided,25.4479657390315,0,0.681208144145617,0,1
BSD68,test064.png,20,l0,21.1824976816794,0,0.406718474176736,0,1
BSD68,test064.png,20,lgss,24.6302382119,0,0.6389679282,0,1
BSD68,test064.png,20,original,19.4283315700592,0,0.337837603949667,0,1
BSD68,test064.png,20,tv,16.9048623261,0,0.3205253788,0,1
BSD68,test064.png,25,adaptive,22.3790598732129,0,0.564270130909279,0,1
BSD68,test064.png,25,bilateral,23.5736923535079,0,0.591555068184923,0,1
BSD68,test064.png,25,guided,23.5915418978031,0,0.588645929261692,0,1
BSD68,test064.png,25,l0,21.4918335589151,0,0.424771559535012,0,1
BSD68,test064.png,25,lgss,23.0730666495,0,0.6025659384,0,1
BSD68,test064.png,25,original,19.5073494694837,0,0.347629966391475,0,1
BSD68,test064.png,25,tv,16.2333327616,0,0.2918784288,0,1
BSD68,test064.png,50,adaptive,14.8097792360705,0,0.23621999164129,0,1
BSD68,test064.png,50,bilateral,16.1626651983858,0,0.266657290343306,0,1
BSD68,test064.png,50,guided,16.5441831393502,0,0.27408397293169,0,1
BSD68,test064.png,50,l0,16.9485970597905,0,0.288396535385813,0,1
BSD68,test064.png,50,lgss,15.3964397119,0,0.270612031,0,1
BSD68,test064.png,50,original,17.1074923084244,0,0.336686388161603,0,1
BSD68,test064.png,50,tv,12.9798528302,0,0.1720794128,0,1
BSD68,test065.png,10,adaptive,21.4275466332007,0,0.540256979245314,0,1
BSD68,test065.png,10,bilateral,30.7770896586784,0,0.867815268187681,0,1
BSD68,test065.png,10,guided,29.6519215546596,0,0.84747659028815,0,1
BSD68,test065.png,10,l0,20.7822113374909,0,0.490736637920095,0,1
BSD68,test065.png,10,lgss,23.9871104523,0,0.6391196254,0,1
BSD68,test065.png,10,original,18.0873874318517,0,0.402288692321602,0,1
BSD68,test065.png,10,tv,18.0309279323,0,0.2590938735,0,1
BSD68,test065.png,20,adaptive,23.4955703394642,0,0.626269135662927,0,1
BSD68,test065.png,20,bilateral,27.0192754526532,0,0.708750359619384,0,1
BSD68,test065.png,20,guided,26.6145765832415,0,0.695039047102453,0,1
BSD68,test065.png,20,l0,20.9730319691848,0,0.494003425897151,0,1
BSD68,test065.png,20,lgss,24.1860799705,0,0.656556652,0,1
BSD68,test065.png,20,original,18.4716159164964,0,0.401426906176777,0,1
BSD68,test065.png,20,tv,17.448332924,0,0.2405579642,0,1
BSD68,test065.png,25,adaptive,23.1438909912067,0,0.596593569253646,0,1
BSD68,test065.png,25,bilateral,24.7392871064432,0,0.582373433229642,0,1
BSD68,test065.png,25,guided,24.6522730616503,0,0.581587890289399,0,1
BSD68,test065.png,25,l0,21.0082668384499,0,0.497482948048435,0,1
BSD68,test065.png,25,lgss,23.3108470702,0,0.6246559363,0,1
BSD68,test065.png,25,original,18.7629653873367,0,0.408964781336859,0,1
BSD68,test065.png,25,tv,16.8153549379,0,0.2194126184,0,1
BSD68,test065.png,50,adaptive,15.6949727421819,0,0.199566720621484,0,1
BSD68,test065.png,50,bilateral,16.9592922014376,0,0.21919161944836,0,1
BSD68,test065.png,50,guided,17.3976300584891,0,0.229959694815945,0,1
BSD68,test065.png,50,l0,17.6538539839685,0,0.297382457414391,0,1
BSD68,test065.png,50,lgss,16.6975708861,0,0.3340678877,0,1
BSD68,test065.png,50,original,17.9531483059421,0,0.380409991027962,0,1
BSD68,test065.png,50,tv,13.5716844615,0,0.1300401362,0,1
BSD68,test066.png,10,adaptive,27.0149538586911,0,0.940583397209088,0,1
BSD68,test066.png,10,bilateral,38.8850462275621,0,0.949462015640273,0,1
BSD68,test066.png,10,guided,37.0533885901625,0,0.944232465676293,0,1
BSD68,test066.png,10,l0,25.3445979921436,0,0.934541272394655,0,1
BSD68,test066.png,10,lgss,28.1473511739,0,0.9506576259,0,1
BSD68,test066.png,10,original,22.2460234138385,0,0.887669942215713,0,1
BSD68,test066.png,10,tv,17.0686049971,0,0.0797599571,0,1
BSD68,test066.png,20,adaptive,27.9586223917976,0,0.884712075040314,0,1
BSD68,test066.png,20,bilateral,29.2823096053984,0,0.535135453302745,0,1
BSD68,test066.png,20,guided,29.3013091149374,0,0.542092388178362,0,1
BSD68,test066.png,20,l0,26.1525500836438,0,0.934041142516137,0,1
BSD68,test066.png,20,lgss,28.368085706,0,0.924897882,0,1
BSD68,test066.png,20,original,23.391509846074,0,0.898185268039313,0,1
BSD68,test066.png,20,tv,16.6033162277,0,0.0738580265,0,1
BSD68,test066.png,25,adaptive,25.1718006136426,0,0.465735734848212,0,1
BSD68,test066.png,25,bilateral,25.5657264263753,0,0.332132712241894,0,1
BSD68,test066.png,25,guided,25.8159283907896,0,0.339812539492287,0,1
BSD68,test066.png,25,l0,25.9855337784424,0,0.922654633083659,0,1
BSD68,test066.png,25,lgss,28.2695009552,0,0.8619245385,0,1
BSD68,test066.png,25,original,23.869486768617,0,0.903657688185622,0,1
BSD68,test066.png,25,tv,15.9503718196,0,0.066206365,0,1
BSD68,test066.png,50,adaptive,14.4279990276543,0,0.0541761003646551,0,1
BSD68,test066.png,50,bilateral,16.0316279070111,0,0.0687200582225915,0,1
BSD68,test066.png,50,guided,16.3649682781331,0,0.0715158372161278,0,1
BSD68,test066.png,50,l0,16.9513737560778,0,0.104694221031895,0,1
BSD68,test066.png,50,lgss,15.8253521498,0,0.0847646861,0,1
BSD68,test066.png,50,original,16.6625228573488,0,0.116790741700484,0,1
BSD68,test066.png,50,tv,12.4973940056,0,0.0362870048,0,1
BSD68,test067.png,10,adaptive,23.2307411726217,0,0.736611711696704,0,1
BSD68,test067.png,10,bilateral,27.7368827562015,0,0.908440511391401,0,1
BSD68,test067.png,10,guided,26.7792218266681,0,0.900781935384144,0,1
BSD68,test067.png,10,l0,19.4642490007085,0,0.534141191397653,0,1
BSD68,test067.png,10,lgss,23.7167288665,0,0.7464598236,0,1
BSD68,test067.png,10,original,18.5039493188885,0,0.437909254693117,0,1
BSD68,test067.png,10,tv,18.2650551749,0,0.6136170467,0,1
BSD68,test067.png,20,adaptive,23.178911473546,0,0.790712448190325,0,1
BSD68,test067.png,20,bilateral,24.1102062695764,0,0.829173103475891,0,1
BSD68,test067.png,20,guided,23.6716241932279,0,0.81605970721287,0,1
BSD68,test067.png,20,l0,19.6419684432847,0,0.561097179721091,0,1
BSD68,test067.png,20,lgss,22.8360478133,0,0.7498876365,0,1
BSD68,test067.png,20,original,19.0235429333583,0,0.482742377144321,0,1
BSD68,test067.png,20,tv,17.2417803037,0,0.5672320866,0,1
BSD68,test067.png,25,adaptive,21.4142906629888,0,0.752176021334404,0,1
BSD68,test067.png,25,bilateral,22.2819165817198,0,0.767440950791369,0,1
BSD68,test067.png,25,guided,22.079074453606,0,0.757365816097488,0,1
BSD68,test067.png,25,l0,19.6548362643326,0,0.577958230451504,0,1
BSD68,test067.png,25,lgss,21.6706947959,0,0.7294324219,0,1
BSD68,test067.png,25,original,19.3620311266678,0,0.519983476489603,0,1
BSD68,test067.png,25,tv,16.4825437013,0,0.5303796905,0,1
BSD68,test067.png,50,adaptive,14.9123779509115,0,0.454054452882877,0,1
BSD68,test067.png,50,bilateral,15.8914966049734,0,0.481944021593757,0,1
BSD68,test067.png,50,guided,16.1805074578206,0,0.487447156115703,0,1
BSD68,test067.png,50,l0,16.2435154282712,0,0.485336135155226,0,1
BSD68,test067.png,50,lgss,15.275118227,0,0.4720103372,0,1
BSD68,test067.png,50,original,16.4988879505835,0,0.52306073484556,0,1
BSD68,test067.png,50,tv,13.1141708387,0,0.3587392313,0,1
BSD68,test068.png,10,adaptive,24.3727718792573,0,0.77397059726054,0,1
BSD68,test068.png,10,bilateral,29.0525214364048,0,0.916141253813509,0,1
BSD68,test068.png,10,guided,28.0589100371615,0,0.903688552227393,0,1
BSD68,test068.png,10,l0,20.3378720475382,0,0.59136324923613,0,1
BSD68,test068.png,10,lgss,25.9488005302,0,0.8283132734,0,1
BSD68,test068.png,10,original,18.9723146564089,0,0.509385940930451,0,1
BSD68,test068.png,10,tv,18.8654769651,0,0.4458440814,0,1
BSD68,test068.png,20,adaptive,24.1068781005182,0,0.818627297062079,0,1
BSD68,test068.png,20,bilateral,25.7042508875475,0,0.818209249755461,0,1
BSD68,test068.png,20,guided,25.1926076238298,0,0.81094603931655,0,1
BSD68,test068.png,20,l0,20.314174542306,0,0.617145039152812,0,1
BSD68,test068.png,20,lgss,24.2497092193,0,0.8220636811,0,1
BSD68,test068.png,20,original,19.2184881649334,0,0.536688455176259,0,1
BSD68,test068.png,20,tv,17.818220309,0,0.4039650136,0,1
BSD68,test068.png,25,adaptive,22.7486169533919,0,0.800633032928239,0,1
